objectid,equipamien,x,y,identifica,idclase,usuario,estado,codvia,numportal,idsubclase,telefono,globalid,created_user,created_date,last_edited_user,last_edited_date
22230,MERCADO EXTRAORDINARIO DE BENICALAP,724184.24,4374247.67,009795,9,Test Admin,3,48720,S/N,59,962084736,{BF39EF40-60BE-444D-A021-E4B852FD128A},ADM_GIS,20220908104230,appinfociudad,20230120084251
22231,FERIA MUESTRARIO INTERNACIONAL DE VALENCIA - FMIV,721070.18403055,4375942.78290246,004873,22,Test Admin,3,81266,S%2FN,,963861100,{B3AB6A2F-B93C-4699-A63E-B00E732BC6C5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22232,MERCADO EXTRAORDINARIO DE BENIMACLET,727113.02,4374027.31,009796,9,Test Admin,3,74430,S/N,59,962084736,{67D996CC-0DD4-4BFE-97A5-D97F90288137},ADM_GIS,20220908104230,appinfociudad,20230120084349
22233,QUIOSCO PL. ESPAÑA,725246.06388614,4371793.87242364,008347,46,WEBSERVER,3,0,S/N,49,,{0522EEF8-90F4-4E47-A571-B31FF9389FD7},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22234,OCEANOGRÁFICO,728170.73860346,4370347.80998036,005684,10,Test Admin,3,81672,1,,960470647,{DF3CB88C-FA26-4724-814F-2095F9C86C7C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22235,CIUDAD DE LA JUSTICIA,727563.12603004,4370569.006857,006587,22,Test Admin,3,81472,14,,961929000,{75158119-E1A4-43D8-8255-FB288FBA5139},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22236,MERCADO EXTRAORDINARIO DE BENIMÀMET,722019.31,4375309.43,009797,9,Test Admin,3,15330,S/N,59,962084736,{E631000E-8FEA-4DCE-B0D1-4ED654464964},ADM_GIS,20220908104230,appinfociudad,20230120084458
22237,MUSEO HISTÓRICO MILITAR,726933.82219932,4372494.76025635,004298,10,Test Admin,3,33120,6,,961966215,{FC75A574-1D0D-4F1C-BCB8-46E8C57FE3D5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22238,MERCADO EXTRAORDINARIO DE CASTELLAR,726848.48,4367713.06,009799,9,Test Admin,3,7560,S/N,59,962084736,{C8EF75B3-C53F-4506-AFA5-3244B31865D9},ADM_GIS,20220908104230,appinfociudad,20230120084552
22239,SALA ESPACIO INESTABLE,724984.4354297,4373121.38562218,007000,4,Test Admin,3,0,7,,963919550,{E1DA2391-B153-48B4-B63F-9A23A66AD3C6},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22240,QUIOSCO C. GREGORIO GEA,722022.89020675,4372564.08563942,008195,46,Test Admin,3,0,47,49,,{0060BACD-CEBD-470F-84BE-3EF19B3B595D},ADM_GIS,20220908104230,appinfociudad,20220920110216
22241,QUIOSCO PL. AYUNTAMIENTO,725633.97773891,4372311.57784336,008298,46,Test Admin,3,0,3,49,,{E8A998A7-CADE-4389-A95E-D8EAC382ABAB},ADM_GIS,20220908104230,appinfociudad,20221005114630
22243,TEATRE L'HORTA,726780.99092271,4367233.87713605,006604,4,Test Admin,3,8970,17,,963759643,{70FF5CFA-A0CE-4ED7-B4DD-9303CD9A3530},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22244,ARCHIVO CENTRAL GENERALITAT VALENCIANA,724282.109,4373664.168,000001,61,Test Admin,3,2400,32,,961923551,{FFF77B8D-7BA6-4F01-9E08-485CD086275A},ADM_GIS,20220908104230,appinfociudad,20220929094153
22245,QUIOSCO C. BARCELONINA,725684.08906812,4372360.40037323,008299,46,Test Admin,3,0,2,49,,{2238007C-8DA6-4EC2-9E21-9ADBAD459787},ADM_GIS,20220908104230,appinfociudad,20221005115217
22246,SALA MATILDE SALVADOR,726010.61724629,4372435.44715127,007022,4,Test Admin,3,74370,2,,963864377,{4C2A16CA-156D-4310-9A09-C39DE58E7C23},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22247,TEATRE EL MUSICAL,729516.44378727,4371737.77656869,007003,4,Test Admin,3,65700,3,,962085691,{41EAE4FF-F043-41F7-8ECC-44C2179DB56C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22248,CENTRO  DEL CARMEN,725417.06482874,4373293.78396724,002183,10,Test Admin,3,51330,2,,961922640,{B3D564AB-FA75-40C7-BE4F-D03094B826D0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22249,QUIOSCO PSO. RUSSAFA,725793.39599183,4372051.86826739,008300,46,Test Admin,3,0,5,49,,{2657FBA1-DD28-4CDE-9E2B-FB85A143EC13},ADM_GIS,20220908104230,appinfociudad,20221005115547
22250,MUSEO DEL GREMIO DE ARTISTAS FALLEROS,724212.17553351,4375507.5952499,004289,10,Test Admin,3,23230,17,,963479623,{A4019661-D0BC-485E-8CFC-D3722789E2E1},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22251,IVAM - CENTRO JULIO GONZÁLEZ,725095.49545115,4373307.42503779,004285,10,Test Admin,3,35100,118,,963176600,{BBB680F8-D511-4503-92A0-5644BC8C5238},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22252,MERCADO EXTRAORDINARIO DE MONTEOLIVETE,726960.6,4371119.03,009806,9,Test Admin,3,30270,S/N,59,962084736,{2C5A7D13-D7CC-4EDA-906F-E3CEFC2BB7AE},ADM_GIS,20220908104230,appinfociudad,20230120084812
22253,MUSEO DE BELLAS ARTES DE VALENCIA,726090.4635925,4373264.52166931,005483,10,Test Admin,3,69060,9,,963870300,{77A35F56-4E68-44E1-A124-7FA410C3DB36},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22254,MUSEO TAURINO DE VALÈNCIA,725744.62409937,4371774.79980796,004293,10,Test Admin,3,24960,10,,963157919,{E563E142-39F3-4C30-8734-2E6500857EE1},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22255,MERCADO EXTRAORDINARIO DE SAN PEDRO NOLASCO,725879.06,4373802.19,009810,9,Test Admin,3,48390,S/N,59,962084736,{D4C7BB1E-7185-4FAE-93DC-0723FBA6185A},ADM_GIS,20220908104230,appinfociudad,20230120085027
22256,MUSEO DEL JUGUETE,728157.34957394,4373755.65806972,004299,10,Test Admin,3,75150,,,963877030,{8420F44A-55BA-4B01-85A2-4E0B1968F012},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22257,MERCADO EXTRAORDINARIO DE MOSSÉN SORELL,725310.92,4373085,009807,9,Test Admin,3,50790,S/N,59,962084736,{E2856B8F-E96D-4F6C-BDFE-E749F951382B},ADM_GIS,20220908104230,appinfociudad,20230120084855
22258,VISIT VALÈNCIA,726095.35647907,4373738.329699,006536,11,Test Admin,3,81575,41,,283429963,{2D6F31D8-7092-43E1-A327-2A100E2AE6C8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22259,ESTANCO C. MATIAS PERELLO,726552.65224254,4371330.0270069,008614,46,Test Admin,3,0,40,49,963748635,{2A37160B-2676-46B4-9551-31FAC62563C7},ADM_GIS,20220908104230,appinfociudad,20221018102910
22261,QUIOSCO C. CAMPAMENTO,721263.87746461,4375393.1936543,008229,46,Test Admin,3,0,89,49,,{11F5F2C5-CDA1-4688-B7A8-E0110F9F21E9},ADM_GIS,20220908104230,appinfociudad,20220929100931
22262,QUIOSCO C. CAMPAMENTO,721598.29603461,4375614.39619947,008230,46,Test Admin,3,0,54,49,,{7C9D1BAC-C8F9-48FA-8584-40A5CCE11CC6},ADM_GIS,20220908104230,appinfociudad,20220929101207
22263,MUSEO DE INFORMÁTICA - Escola Tècnica Superior d'Enginyeria Informàtica,728067.23934912,4373680.70935838,005478,10,Test Admin,3,0,S%2FN,,963877200,{2D7A602D-E7C6-4B5E-AFFC-9728FF4E0E4E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22264,ESTANCO C. CAMPAMENTO,721368.96445786,4375475.41050083,008283,46,Test Admin,3,0,82,49,963645427,{401C1508-7343-4FAD-9369-62A7E1FECC42},ADM_GIS,20220908104230,appinfociudad,20220929101753
22265,MERCADO EXTRAORDINARIO DE TORREFIEL,725832.44,4375206.84,009811,9,Test Admin,3,51570,S/N,59,962084736,{F5EAA86E-5CFE-41B7-B5A8-79EF75C01579},ADM_GIS,20220908104230,appinfociudad,20230120085123
22266,MUSEO NACIONAL DE CERÁMICA Y ARTES SUNTUARIAS "GONZÁLEZ MARTÍ"-PALACIO DEL MARQUÉS DE DOS AGUAS,725942.83,4372736.8,004287,10,Test Admin,3,60480,2,,963516392,{701A8FAC-A543-4FE7-8F1F-91CD58BDBC02},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22267,MERCADO EXTRAORDINARIO DEL CABANYAL,729541.48,4371748.56,009798,9,Test Admin,3,65700,S/N,59,962084736,{C5CDA00A-6B44-487F-BABF-F64BDD6CD273},ADM_GIS,20220908104230,appinfociudad,20230120085212
22269,TEATRO TALIA,725514.01225108,4372948.74529897,006132,4,Test Admin,3,12660,31,,963912920,{BB38AB71-8066-40F7-869D-83CE94E6440E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22270,MERCADO EXTRAORDINARIO DEL GRAO,729319.63,4371385.79,009802,9,Test Admin,3,90,S/N,59,962084736,{9FB52A40-C0C1-4A60-ABFB-D00B2B32DC42},ADM_GIS,20220908104230,appinfociudad,20230120085249
22271,MERCADO EXTRAORDINARIO JESÚS-PATRAIX,724694.44,4371080.71,009804,9,Test Admin,3,9450,S/N,59,962084736,{027EC3A6-97CE-4D03-9ED3-BC536CB72FA7},ADM_GIS,20220908104230,appinfociudad,20230120085413
22272,ESTANCO C. CAMPAMENTO,721769.69958476,4375716.62701759,008554,46,Test Admin,3,0,18,49,963641132,{17A5AA3D-4363-4B70-A759-2AE62AE6CDB8},ADM_GIS,20220908104230,appinfociudad,20220929104347
22273,MUSEO DE LAS CIENCIAS,727782.90000271,4370762.55773193,004301,10,Test Admin,3,81472,7,,961974686,{76CBC087-D366-47F0-80D0-EC2AE5FE7C20},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22274,QUIOSCO AV. PERIS Y VALERO,725906.89822077,4370862.72302142,008333,46,Test Admin,3,0,59,49,,{D413424F-A216-4CB0-A0F8-118EE6A1FB3E},ADM_GIS,20220908104230,appinfociudad,20221018105100
22275,L'IBER - MUSEO DE LOS SOLDADITOS DE PLOMO,725522.39954982,4372963.69506814,007326,10,Test Admin,3,12660,20,,963918675,{BBE0CC94-7D54-4A17-982A-862EF8C1FE55},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22276,MERCADO EXTRAORDINARIO DE LA MALVARROSA,729717.53,4373549.56,009805,9,Test Admin,3,41160,S/N,59,962084736,{7AADC110-191F-4474-9AE4-5AF955FD2421},ADM_GIS,20220908104230,appinfociudad,20230120085818
22277,QUIOSCO C. DOCTOR LEONART,722167.72414141,4376496.4685382,008285,46,Test Admin,3,0,24,49,,{C6CF685B-B2E1-4259-ADC8-DAC113BDEC8A},ADM_GIS,20220908104230,appinfociudad,20220929105000
22742,SERVICIO TERRITORIAL DE FORMACIÓN PARA EL EMPLEO,,,006957,,Test Admin,3,34770,36,,12,{F28B9E84-0182-4B9F-B275-96A1413EA4AB},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22278,BIBLIOTECA MUNICIPAL DE CIUTAT FALLERA - VICENT TORTOSA I BIOSCA,724313.36,4375713.13,002114,1,Desarrollo Admin,3,23230,24,No tiene,961935064,{8B725C20-EC1A-44F0-A3FC-2F2693DC159D},ADM_GIS,20220908104230,appinfociudad,20230208135251
22281,MERCADO EXTRAORDINARIO DE NATZARET,729437.94,4370103.16,009809,9,Test Admin,3,4800,S/N,59,962084736,{F0D577CC-B899-4652-9BDD-29BAA9079A16},ADM_GIS,20220908104230,appinfociudad,20230120085910
22282,MUSEO DEL COLEGIO ARTE MAYOR DE LA SEDA,725294.72773528,4372306.43949296,004284,10,Test Admin,3,36420,7,,963511951,{3F29D7F0-5DC7-44D5-B11A-28A1C23D1A71},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22283,QUIOSCO PL. VIRGEN DE LEPANTO,726933.42250095,4367722.68252509,008287,46,Test Admin,3,0,S/N,49,,{46E0BE5C-A420-4134-87B2-7E5F13805268},ADM_GIS,20220908104230,appinfociudad,20220929111428
22284,TEATRE FLUMEN,724867.74080222,4373634.71399429,007080,4,Test Admin,3,34770,15,,963273602,{0894B91F-793C-4E2A-917A-292AEE1EA237},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22285,MERCADO PERIÓDICO FESTIVO DEL RASTRO,729300.56630421,4372983.70136834,009813,9,Test Admin,3,81541,S/N,59,962084736,{EAFC7D38-A2A0-4BBE-9897-390EFAF1ACFE},ADM_GIS,20220908104230,appinfociudad,20230120090001
22286,BIBLIOTECA MUNICIPAL DELS ORRIOLS - JOSEP MARIA BAYARRI,726087.21551469,4375047.76314247,000022,1,Desarrollo Admin,3,3240,4,,963210015,{F12634A7-5E91-4F74-9AD6-E980779D310E},ADM_GIS,20220908104230,appinfociudad,20230208140035
22288,QUIOSCO C.V. CHIRIVELLA,722520.90840383,4372247.81682804,008288,46,Test Admin,3,22680,36,49,,{8885B258-CCD3-4EE7-BC42-535863F94C96},ADM_GIS,20220908104230,appinfociudad,20220929111855
22289,TEATRO DE MARIONETAS LA ESTRELLA - CABANYAL,729562.15891557,4372275.72741867,006133,4,Test Admin,3,5610,33,,963562292,{0882B39D-F9E0-475D-85AB-F25B54FC610A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22290,CENTRO DE EDUCACIÓN INFANTIL JARDÍN DE SERRERÍA,729052.19201052,4371575.07002531,003738,7,Test Admin,3,0,19,,963300665,{75AF62A2-6E47-4867-A488-0FBD7EDFB10A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22291,CENTRO DE EDUCACIÓN INFANTIL JESUS-KIND,727580.7366806,4373116.9270813,003739,7,Test Admin,3,34290,5,25,963699811,{95686CCC-3A9F-4D85-8C3C-1277EB945196},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22292,CENTRO DE EDUCACIÓN INFANTIL LA MILOTXA,721852.98613758,4375242.11829733,003740,7,Test Admin,3,71310,19,24,963493323,{606C7629-EE5A-461A-B085-4A02B02C8656},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22293,OPENCOR C. EDUARDO BOSCA,727344.50755478,4371813.00286883,008292,46,Test Admin,3,0,20,47,963169060,{C1B26F82-FE6C-4670-93ED-4AA40E045059},ADM_GIS,20220908104230,appinfociudad,20220930063911
22294,CENTRO DE EDUCACIÓN INFANTIL LA PALMERA,724320.21570849,4374423.08990368,003742,7,Test Admin,3,30510,11,25,963409993,{632592DD-4147-415E-A184-C8FAE0800834},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22295,QUIOSCO C. ROTEROS,725531.01213463,4373220.40491484,008683,46,Test Admin,3,0,20,49,,{FA213F8F-7E64-467A-ABC6-64F0685E0D84},ADM_GIS,20220908104230,appinfociudad,20221007111746
22296,CENTRO DE EDUCACIÓN INFANTIL LOS DUENDES,723490.0770538,4373193.67144754,003743,7,Test Admin,3,81610,1,25,961933869,{59EFE0EF-00E6-40F6-899B-65F1C1C984FB},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22297,"CENTRO DE EDUCACIÓN INFANTIL PADBURY, S.L.",727267.33874277,4373801.46137802,003746,7,Test Admin,3,35520,2,25,963691436,{8AE3AF08-06AD-4F25-9B78-F71331235148},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22298,CENTRO DE EDUCACIÓN INFANTIL REDOLINS,726026.97087674,4375082.39833709,003747,7,Test Admin,3,62610,221,24,963652000,{42F3F20E-EDF5-40F1-B7A5-C0A0DEB88067},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22299,ESTANCO C. EDUARDO BOSCA,727321.80326743,4371751.75016112,008534,46,Test Admin,3,0,26,49,963372362,{E38B1095-7CFF-417D-8E05-5A613C3DE071},ADM_GIS,20220908104230,appinfociudad,20220930064345
22300,CENTRO DE EDUCACIÓN INFANTIL GIORGETA,724966.10759505,4371133.96599731,002542,7,Test Admin,3,33900,25,30,963420970,{6CD09E39-65B5-4E9E-A481-AE458D83FE68},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22301,ESCOLETA INFANTIL EL TRENET,724543.46844939,4371501.08463762,003823,7,Test Admin,3,62730,1113,24,963800758,{DD30A3DE-FCD5-4470-A21A-66EE74653F5A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22302,CEMENTERIO MASSARROJOS,,,010348,22,Luis M. Corbalán Sánchez,3,70890,SN,,961394149,{3C5CC3F8-6A2F-4634-84D8-BC8FC1075353},ADM_GIS,20220908104230,appinfociudad,20221020124905
22303,CENTRO DE EDUCACIÓN INFANTIL LA AURORA II,725069.80999176,4371311.3060366,003864,7,Test Admin,3,47070,15,25,963840000,{8C3FB3A7-2395-473B-8F52-F46ADB6364B2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22304,OPENCOR C. MUSICO GINES,728452.42933253,4372169.07331473,008293,46,Test Admin,3,0,1,47,963559349,{E765CB9A-3A40-41D9-BEC3-F92D0CB36DE5},ADM_GIS,20220908104230,appinfociudad,20220930065656
22305,CEMENTERIO GENERAL,723966.70690885,4369206.10773017,002173,22,Desarrollo Admin,3,70500,27,No tiene,963773061,{23C9ADA8-C90C-4F85-B15D-CA6856742FC0},ADM_GIS,20220908104230,appinfociudad,20221020125249
22306,QUIOSCO C. MUSICO GINES,728557.75983167,4372442.29819122,008391,46,Test Admin,3,0,27,49,,{FB3D5D19-77E4-4D34-8B83-01FD867D551A},ADM_GIS,20220908104230,appinfociudad,20220930070001
22307,UNIVERSIDAD POPULAR - BENICALAP ESPACIO SOCIOCULTURAL,723946.78395341,4375085.2570828,006391,7,Test Admin,3,42750,1,No tiene,963461000,{4ACE2EA0-F5B1-4E62-8FD1-B122AE46FE73},ADM_GIS,20220908104230,appinfociudad,20230105101652
22308,QUIOSCO AV. PERIS Y VALERO,726835.81307273,4371408.88502066,008321,46,Test Admin,3,0,189,49,,{752711B3-87D3-4F9A-8600-D17ECC42A5F0},ADM_GIS,20220908104230,appinfociudad,20220930072104
22309,UNIVERSIDAD POPULAR - EL CABANYAL,729563.23784572,4372378.39822441,006390,7,Test Admin,3,0,SN,,963554047,{0D87A882-D1B0-4528-817F-B8386C801677},ADM_GIS,20220908104230,appinfociudad,20230105101935
22310,UNIVERSIDAD POPULAR - CAMINS AL GRAU,728390.93880424,4371367.13984969,006381,7,Test Admin,3,73560,34,No tiene,963310721,{F7EEA502-142B-4C00-9DC8-5FE3330462E3},ADM_GIS,20220908104230,appinfociudad,20230105102142
22311,CENTRO DE EDUCACIÓN INFANTIL GIORGETA 0-3,724965.57841797,4371132.90767114,003865,7,Test Admin,3,33900,25,24,963420970,{10066430-9789-4E3C-A308-2F02BC07D6D3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22312,CENTRO DE EDUCACIÓN INFANTIL EL OSITO AZUL,724393.41087548,4369280.68313125,003866,7,Test Admin,3,63870,26,24,963781491,{71700AAE-CABD-44A4-8032-259A8E5F4DF4},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22313,CENTRO DE EDUCACIÓN INFANTIL TEYSA,726747.07382948,4371575.23497862,003750,7,Test Admin,3,18570,58,25,963739533,{3F650CCB-5297-4FA0-A74B-F34B9286F7B0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22314,CENTRO DE EDUCACIÓN INFANTIL GARABATOS,725262.0792522,4373860.46160426,003867,7,Test Admin,3,24690,32,24,963488253,{2F0A02BD-D4AE-4919-BCF0-835E1D2F3AA9},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22315,CENTRO DE EDUCACIÓN INFANTIL GULLIVER,727009.59115264,4370968.79536201,003868,7,Test Admin,3,34080,15,24,963338097,{2ECA6389-FAC9-48C3-BFD7-E9DA6DEB548B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22316,FACULTAD DE PSICOLOGÍA,726985.94208965,4373191.14818314,002585,7,Test Admin,3,900,21,No tiene,963983579,{F5DFC1EE-44BF-4FE6-8801-3DFCEA5FB417},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22317,COLEGIO AVE MARÍA DE PENYA-ROJA,727620.32915411,4371291.43807836,002511,7,Test Admin,3,30960,3,27,963370000,{0097AA90-7733-40F5-9591-B2764735D469},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22318,COLEGIO SAGRADO CORAZÓN - MARISTAS,726858.51441863,4371665.92403409,002540,7,Test Admin,3,66420,45,33,963742011,{62127F5A-3CA7-411C-B251-ACF55D697A03},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22319,CENTRO DE EDUCACIÓN INFANTIL EL CABIROL,723866.82749439,4371219.01383979,002372,7,Test Admin,3,3420,11,24,963570245,{FF47685C-1F00-4AE4-88BF-DA11F95885C4},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22320,FACULTAD DE CIENCIAS SOCIALES,728542.48219352,4373269.08035256,002588,7,Test Admin,3,42340,S/N,,963828500,{FD2D46DF-B8C3-45C4-B747-EEABFBC0A5C4},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22321,FACULTAD DE ECONOMÍA,728663.370592,4373231.49267244,002591,7,Test Admin,3,42340,S/N,No tiene,963828549,{573A675D-8EFA-4225-8CF2-A13F76ECA1B2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22322,COLEGIO LA PURÍSIMA,729353.8582852,4371397.29607518,002416,7,Test Admin,3,38640,33,32,963670258,{20D528C3-DC4F-4EF5-9E41-A84296DA1816},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22323,CENTRO DE EDUCACIÓN INFANTIL LA AURORA,724407.60130941,4372699.89123727,002431,7,Test Admin,3,62010,132,25,963840000,{774A1750-B1F2-4B5B-9028-3835C2990F8F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22324,ESCUELAS PROFESIONALES DE ARTESANOS,726336.48322621,4371550.15744638,002432,7,Test Admin,3,38670,40y42,34,963746592,{B533761E-59C2-497A-A1AD-F38D82E02C0B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22325,COLEGIO LUZ CASANOVA,725907.15010447,4374243.15809391,002518,7,Test Admin,3,43230,8DUP,32,963657568,{83718F47-ACB6-467E-B745-A80BE52E5E60},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22743,CINESA BONAIRE,,,007321,,Test Admin,3,,S%2FN,,902333231,{EB190C6E-5069-47A5-95F9-B4913B73268A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22326,COLEGIO PUREZA DE MARÍA - VICENTE GALLART,729533.62722438,4371870.75608295,003591,7,Test Admin,3,50970,25,33,963712311,{2305CC2D-CB98-4EC4-A065-9EB78D3B473B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22327,CENTRO DE EDUCACIÓN INFANTIL BRESSOL - BENIMACLET,727059.09815408,4374122.70659266,002404,7,Test Admin,3,61650,6,24,963626914,{A34FD310-5CBE-414D-AE00-3CA5D53E6E5E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22328,CENTRO DE EDUCACIÓN INFANTIL PATUFET,726058.77189159,4371130.27039855,002428,7,Test Admin,3,12960,78y80,25,963339034,{92D3CE50-5AA0-48DB-8CB2-2D2C301F6833},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22329,CENTRO DE FORMACIÓN PROFESIONAL ALTAVIANA,727396.93101675,4373097.68725903,002560,7,Test Admin,3,21600,5,42,963604400,{1A3F0688-6169-439E-8A57-518AEEFA397D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22330,COLEGIO LA ANUNCIACIÓN,728415.36932892,4371651.75793212,002415,7,Test Admin,3,20400,2,35,963304412,{D1DE0848-B480-46DD-A3AC-6757C0E8CEE5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22331,COLEGIO OLLER 1,726059.98223703,4371442.69950498,002553,7,Test Admin,3,14970,9,45,963748494,{6D03F7BF-F3B9-4B9B-858B-D5A3B116078F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22332,"CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA DANIEL MATALLIN, S.L.",724947.82620411,4372339.54980775,002610,7,Test Admin,3,44160,"7,9Y10",45,963911367,{38D17719-A7D3-40E8-8A70-89E765883D56},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22333,BARREIRA. ARTE + DISEÑO,726472.09144255,4372089.60862927,002613,7,Test Admin,3,30000,69,,961130354,{19634090-3789-48D7-AB50-D67179D7B0FC},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22334,UNIVERSIDAD POPULAR - ELS ORRIOLS,726213.2,4375245.36,007081,7,Test Admin,3,70350,13,No tiene,961337114,{1306A5EC-374C-48EF-8392-915C2FB0C0CF},ADM_GIS,20220908104230,appinfociudad,20230105102409
22335,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA CENTRO ESTUDIOS FINANCIEROS,726160.05038867,4373635.30296189,002614,7,Test Admin,3,1440,23,45,963614199,{952AA564-032D-487C-865D-E618A8C238C3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22336,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA B&S FORMACIÓN,726620.32317956,4371482.49604526,002615,7,Test Admin,3,38670,62,45,963746682,{63D30183-C0C3-4821-A458-0E249126B37F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22337,QUIOSCO C. OBISPO JAIME PEREZ,726565.68580625,4371069.48788968,008332,46,Test Admin,3,0,12,49,,{B4C7BFE0-CC12-4768-9D45-1CE2981C4066},ADM_GIS,20220908104230,appinfociudad,20221021104029
22338,UNIVERSIDAD POPULAR - JESÚS,724766.50656983,4369758.49709727,006388,7,Test Admin,3,81364,S/N,No tiene,963775551,{3BE874E6-6FCE-48CE-A4CE-CF1323A7F5F2},ADM_GIS,20220908104230,appinfociudad,20230105102620
22339,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA INSTITUTO INTER,725342.27049054,4371327.24431907,002618,7,Test Admin,3,24210,17,45,963808764,{35FA9B43-4D60-4EF2-952A-52F489D50393},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22340,OPENCOR AV. PERIS Y VALERO,726006.55856233,4370882.55527571,008294,46,Test Admin,3,0,54,47,963163182,{089E6C07-8B03-4111-96AC-3A10C279C529},ADM_GIS,20220908104230,appinfociudad,20221021104520
22341,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA CENTRO DE ESTUDIOS RODRIGO GIORGETA,724752.38789881,4371112.52911293,002620,7,Test Admin,3,46020,9,,963803557,{81331931-B5AA-43C1-8EB6-DD1E4F05570D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22342,UNIVERSIDAD POPULAR - LA SAÏDIA,725830.58936687,4374093.25893997,006385,7,Test Admin,3,31650,8,No tiene,963476048,{F3641A6B-224F-4C3B-BE65-84983E9B34CD},ADM_GIS,20220908104230,appinfociudad,20230105102751
22343,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA ESCUELA PROFESIONAL XAVIER,725937.37217315,4373133.35837332,002566,7,Test Admin,3,58770,8,45,963918200,{9422F660-1811-4334-990B-0E27EABA59E5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
22344,UNIVERSIDAD POPULAR - EL HORNO DE ALCEDO,725819.56361849,4368055.7624665,006965,7,Test Admin,3,34880,17,,963964359,{18D9AB69-3847-4598-802E-2722D30765C1},ADM_GIS,20220908104230,appinfociudad,20230105103837
22345,CENTRO DE FORMACIÓN PROFESIONAL ESPECÍFICA PAX,724960.85291446,4372430.11022481,002567,7,Test Admin,3,28800,5,45,963913394,{9E5F54D5-FEBC-4972-B65F-C39B78E27D97},ADM_GIS,20220908104230,ADM_GIS,20220908104230
